School,Author,Title,Dynasty,Content,School_e,Author_e,Title_e,Content_e
浪漫,李白,相和歌辞 猛虎行,唐,朝作猛虎行，暮作猛虎吟。肠断非关陇头水，泪下不为雍门琴。旌旗缤纷两河道，战鼓惊山欲倾倒。秦人半作燕地囚，胡马翻衔洛阳草。一输一失关下兵，朝降夕叛幽蓟城。巨鳌未斩海水动，鱼龙奔走安得宁。颇似楚汉时，翻覆无定止。朝过博浪沙，暮入淮阴市。张良未遇韩信贫，刘项存亡在两臣。暂到下邳受兵略，来投漂母作主人。贤哲栖栖古如此，今时亦弃青云士。有策不敢犯龙鳞，窜身南国避胡尘。宝书长剑挂高阁，金鞍骏马散故人。昨日方为宣城客，掣铃交通二千石。有时六博快壮心，绕床三匝呼一掷。楚人每道张旭奇，心藏风云世莫知。三吴邦伯多顾盼，四海雄侠皆相推。萧曹曾作沛中吏，攀龙附凤当有时。溧阳酒楼三月春，杨花漠漠愁杀人。胡人绿眼吹玉笛，吴歌白纻飞梁尘。丈夫相见且为乐，槌牛挝鼓会众宾。我从此去钓东海，得鱼笑寄情相亲。,Romantic,Li Bai,Xiang He Song Ci Tigers Walk,"In the morning, I act like a tiger, and in the evening, I sing like a tiger. Broken heart is not Guan Longtou water, and tears are not for Yongmen Qin. The flags are colorful and the two rivers are in full bloom, and the war drums are shaking the mountains and wanting to overthrow them. The Qin people were half prisoners of Yan, and the Huma turned Luoyang grass. One loses, one loses, and the troops are dispatched, and they rebel against the secluded Jicheng day and night. The giant turtle is not cut off, the sea is moving, and the fish and dragons are running around peacefully. It is quite similar to the Chu and Han Dynasties, when there was no end to overturning. Pass Bolangsha in the morning and enter Huaiyin City in the evening. Zhang Liang did not meet Han Xinpin, and Liu Xiang survived and died in the two ministers. Temporarily went to Xiapi to accept the military strategy, and came to vote for Piaomu as the master. The sages lived like this in ancient times, and now they also abandon Qingyun scholars. Have a strategy not to offend the dragon scales, flee to the southern country to avoid the dust. Precious books and long swords are hung on the high pavilion, and horses with golden saddles are scattered. Yesterday, Fang was a guest from Xuancheng, and he rang the bell to traffic two thousand stones. Sometimes Liu Bo is so excited that he circles the bed three times and makes a throw. The people of Chu say that Zhang Xu is strange every time, and the world knows nothing about the situation in their hearts. Three Wu Bangbo look forward more, heroes from all over the world push each other. Xiao Cao used to be an official in Peizhong, and it was time to climb the dragon and attach the phoenix. In the spring of March in Liyang Restaurant, Yang Hua Momochou killed someone. The Hu people play the jade flute with green eyes, and the Wu song and the white rice fly to the dust of the beams. Husbands are happy to meet each other, and all the guests are gathered with hammer and ox drum. From then on, I went fishing in the East China Sea, and I got Yu Xiao to send my affection for a blind date."
浪漫,李白,相和歌辞 短歌行,唐,白日何短短，百年苦易满。苍穹浩茫茫，万劫太极长。麻姑垂两鬓，一半已成霜。天公见玉女，大笑亿千场。吾欲搅六龙，回车挂扶桑。北斗酌美酒，劝龙各一觞。富贵非所愿，为人驻颓光。,Romantic,Li Bai,Xianghe Geci Duan Ge Xing,"The days are so short, and the hundred years are full of suffering. The sky is vast, and ten thousand kalpas are extremely long. Magu hangs her temples, half of which have turned into frost. When Tiangong saw the jade girl, he laughed a million times. If I want to stir up the six dragons, I will return to the car and hang Fusang. Beidou drinks fine wine and persuades the dragons to have a glass of wine. Wealth is not what you want, and you are decadent."
浪漫,李白,相和歌辞 鞠歌行,唐,玉不自言如桃李，鱼目笑之卞和耻。楚国青蝇何太多？连城白璧遭谗毁。荆山长号泣血人，忠臣死为刖足鬼。听曲知宁戚，夷吾因小妻。秦穆五羊皮，买死百里奚。洗拂青云上，当时贱如泥。朝歌鼓刀叟，虎变蟠溪中。一举钓六合，逐荒营丘东。平生渭水曲，谁识此老翁。奈何今之人，双目送征鸿。,Romantic,Li Bai,Xiang He Ge Ci Ju Ge Xing,"Yubu said that he was like peaches and plums, and he was ashamed of Bian with fish eyes. Why are there so many bluebottles in Chu State? Liancheng Baibi was slandered. The Jingshan trombone weeps blood, and his loyal ministers die as ghosts with feet. Listen to the music to know Ning Qi, and Yi Wu because of his young wife. Qin Mu bought Bailixi to death with five sheepskins. Washing and brushing on the Qingyun, it was as cheap as mud at that time. The old man with drums and knives sings in the court, and the tiger changes into the Panxi. Fishing Liuhe in one fell swoop, chasing wasteland and camping in the east of Qiu. Who knows this old man who has lived in the Weishui River all his life. However, today's people send Zhenghong with both eyes."
浪漫,李白,相和歌辞  北上行,唐,北上何所苦，北上缘太行。磴道盘且峻，巉岩凌穹苍。马足蹶侧石，车轮摧高冈。沙尘接幽州，烽火连朔方。杀气毒剑戟，严风裂衣裳。奔鲸夹黄河，凿齿屯洛阳。前行无归日，返顾思旧乡。惨戚冰雪里，悲号绝中肠。尺布不掩体，皮肤剧枯桑。汲水涧谷阻，采薪陇坂长。猛虎又掉尾，磨牙皓秋霜。草木不可餐，饥饮零露浆。叹此北上苦，停骖为之伤。何日王道平？开颜睹天光。,Romantic,Li Bai,Xianghe Geci goes northward,"What's the trouble in going north, and going north to Taihang. The road is steep and steep, and the rocks are soaring to the sky. The horse's foot kicks the side stone, and the wheel smashes the high hill. The dust connects Youzhou, and the flames connect Shuofang. Murderous poisonous sword and halberd, severe wind cracks clothes. Run to the whale to clamp the Yellow River, chisel the teeth to garrison Luoyang. There is no return day in the journey, and I return to the old hometown. Distressed in the ice and snow, mourning to the core. The ruler cloth is not a cover, and the skin is severely withered. The water is drawn to the stream and the valley is blocked, and the firewood is long and long. The tiger dropped its tail again, grinding its teeth Hao Qiushuang. The grass and trees are not edible, and the hungry drink zero milk. Sighing the pain of going north, it hurts to stop. When will Wang Daoping be? Open face to see the light of day."
浪漫,李白,相和歌辞  豫章行,唐,胡风吹代马，北拥鲁阳关。吴兵照海雪，西讨何时还？半渡上辽津，黄云惨无颜。老母与子别，呼天野草间。白马绕旌旗，悲鸣相追攀。白杨秋月苦，早落豫章山。本为休明人，斩虏素不闲。岂惜战斗死，为君埽凶顽。精感石没羽，岂忘惮险艰。楼船若鲸飞，波荡落星湾。此曲不可奏，三军鬓成斑。,Romantic,Li Bai,Xianghe Songci Yuzhangxing,"Hu Feng blows on behalf of the horse and embraces Luyang Pass in the north. Wu Bing shines on Haixue, when will he return the begging from the west? Halfway across Liaojin, Huang Yun was miserable and shameless. Mother and child farewell, call Tian Ye Cao Jian. The white horse circles the banner, chasing each other with mournful cries. Bai Yangqiuyue is bitter, and it falls to Yuzhang Mountain early. Originally from Xiuming, he was not idle in cutting off prisoners. It's a pity to die in battle, and to be fierce and stubborn for the king. Essence stone has no feathers, don't you forget the dangers and hardships. The boat is like a whale flying, and the waves fall to the Star Bay. This song cannot be played, and the temples of the three armies will become spots."
浪漫,李白,相逢行,唐,朝骑五花马，谒帝出银台。秀色谁家子，云车珠箔开。金鞭遥指点，玉勒近迟回。夹毂相借问，疑从天上来。蹙入青绮门，当歌共衔杯。衔杯映歌扇，似月云中见。相见不得亲，不如不相见。相见情已深，未语可知心。胡为守空闺，孤眠愁锦衾。锦衾与罗帏，缠绵会有时。春风正澹荡，暮雨来何迟。愿因三青鸟，更报长相思。光景不待人，须臾发成丝。当年失行乐，老去徒伤悲。持此道密意，毋令旷佳期。,Romantic,Li Bai,Encounter trip,"Riding a five-flowered horse in the court, visiting the emperor out of the silver platform. Whose family is beautiful, the cloud and the car are opened. The golden whip pointed at a distance, but Yule came back late. Asking each other with the hub, doubts come from the sky. Fold into the Qingqi Gate, share the cup as a song. Holding a cup to reflect the singing fan, it seems to be seen in the moon clouds. It is better not to meet each other than to meet each other. The love of meeting has been deep, and the heart can be known without words. Hu Wei guards the empty boudoir, sleeping alone and worrying about the brocade quilt. Brocade quilts and curtains are sometimes lingering. The spring breeze is swaying, how late is the evening rain. I hope that because of the three blue birds, I will repay my lovesickness. The situation does not wait for people, and it will become silk in a moment. When I lost my joy, I was only sad when I was old. Holding the secret meaning of this way, don't let the good times go by."
浪漫,李白,秋夕书怀,唐,北风吹海雁，南渡落寒声。感此潇湘客，凄其流浪情。海怀结沧洲，霞想游赤城。始探蓬壶事，旋觉天地轻。澹然吟高秋，闲卧瞻太清。萝月掩空幕，松霜结前楹。灭见息群动，猎微穷至精。桃花有源水，可以保吾生。,Romantic,Li Bai,Qiuxi Shuhuai,"The north wind blows sea geese, and the sound of falling cold when crossing south. I feel this Xiaoxiang guest, and feel sad about his wandering feelings. Hai Huai tied Cangzhou, and Xia wanted to travel to Chicheng. When I started to explore the matter of Penghu, I felt that the world was light. Chanting Gaoqiu calmly, lying idle and looking at Taiqing. The rosy moon covers the empty curtain, and the pine and frost are in front of the couplets. When you see the interest and move in groups, hunt the micro-poor to the fine. Peach blossoms have source water, which can protect my life."
浪漫,李白,秋夕旅怀,唐,凉风度秋海，吹我乡思飞。连山去无际，流水何时归。目极浮云色，心断明月晖。芳草歇柔艳，白露催寒衣。梦长银汉落，觉罢天星稀。含悲想旧国，泣下谁能挥。,Romantic,Li Bai,Autumn Eve Journey,"The cool wind blows the autumn sea, blowing my homesickness. The mountains go endlessly, when will the flowing water return. The eyes are extremely cloudy, and the heart is broken by the bright moonlight. The fragrant grass is soft and gorgeous, and the white dew urges the cold clothes. The dream is long and the silver man falls, and the stars are scarce. Thinking of the old country sadly, who can shake it when weeping."
浪漫,李白,秋日鲁郡尧祠亭上宴别杜补阙范侍御,唐,我觉秋兴逸，谁云秋兴悲。山将落日去，水与晴空宜。鲁酒白玉壶，送行驻金羁。歇鞍憩古木，解带挂横枝。歌鼓川上亭，曲度神飙吹。云归碧海夕，雁没青天时。相失各万里，茫然空尔思。,Romantic,Li Bai,Banquet at the pavilion of Yao Temple in Lu County in autumn,"I think Qiu Xingyi, who Yunqiu Xingyi sad. The mountains will go with the setting sun, and the water and the clear sky are suitable. The white jade pot of Lu wine is sent off to be stationed in Jin. Rest the saddle and rest the ancient wood, untie the belt and hang the horizontal branch. The singing drum is on the Chuan Shang Pavilion, and the curvature is soaring. When the clouds return to the blue sea and the evening goes, when the geese are not in the blue sky. Lost thousands of miles away, blankly thinking."
浪漫,李白,秋日鍊药院镊白发赠元六兄林宗,唐,木落识岁秋，瓶冰知天寒。桂枝日已绿，拂雪凌云端。弱龄接光景，矫翼攀鸿鸾。投分三十载，荣枯同所欢。长吁望青云，镊白坐相看。秋颜入晓镜，壮发凋危冠。穷与鲍生贾，饥从漂母餐。时来极天人，道在岂吟叹。乐毅方适赵，苏秦初说韩。卷舒固在我，何事空摧残。,Romantic,Li Bai,"The white hair of tweezers from Autumn Chain Pharmacy was presented to Lin Zong, the sixth brother of the Yuan Dynasty","The wood falls know the autumn, and the bottle ice knows the cold. The osmanthus twigs are green in the sun, and the snow is blowing to the clouds. Weak age meets the scene, and the winged wings climb Hongluan. Thirty years of scoring, prosperity and decline are the same. Look at Qingyun for a long time, and sit and look at each other in white. The autumn face enters the dawn mirror, and the strong hair withers the dangerous crown. Poor and Baosheng Jia, hungry from the floating mother meal. When the time comes to the extreme heaven and man, how can the way be sighed. Le Yi Fang Shi Zhao, Su Qinchu said Han. The volume is comfortable and solid in me, what is empty to destroy."
浪漫,李白,秋夜宿龙门香山寺奉寄王方城十七丈奉国瑩上人从弟幼成令问,唐,朝发汝海东，暮栖龙门中。水寒夕波急，木落秋山空。望极九霄迥，赏幽万壑通。目皓沙上月，心清松下风。玉斗横网户，银河耿花宫。兴在趣方逸，欢馀情未终。凤驾忆王子，虎溪怀远公。桂枝坐萧瑟，棣华不复同。流恨寄伊水，盈盈焉可穷。,Romantic,Li Bai,Autumn night stay at Xiangshan Temple in Longmen Send it to Wangfang City 17 Zhang and ask Master Guoying from his younger brother Cheng Cheng,"In the morning, I go to the east of Ruhai, and in the evening, I live in the Dragon Gate. The water is cold and the evening waves are urgent, and the trees are falling and the mountains are empty. Looking at the extreme nine skyscrapers, enjoying the secluded myriad valleys. The eyes are bright and the sand is on the moon, and the heart is clear and loose. Jade Dou Hengwang, Galaxy Genghua Palace. The interest lies in the fun and ease, and the joy is not over. Feng Jiayi Prince, Huxi Huaiyuan Duke. Guizhi sits bleakly, Dihua is no longer the same. Flowing hate and sending Iraqi water, how full can be poor."
浪漫,李白,秋浦寄内,唐,我今寻阳去，辞家千里馀。结荷倦水宿，却寄大雷书。虽不同辛苦，怆离各自居。我自入秋浦，三年北信疏。红颜愁落尽，白发不能除。有客自梁苑，手携五色鱼。开鱼得锦字，归问我何如。江山虽道阻，意合不为殊。,Romantic,Li Bai,Akiura Yosauchi,"I am going to find Yang today, leaving home for thousands of miles. The lotus is tired of sleeping in the water, but I send a big thunder book. Although they work differently, they live apart from each other. Since I entered Qiupu, I have been in Beixinshu for three years. The beauty's worries are all gone, and the white hair cannot be removed. There are guests from Liangyuan, carrying five-color fish. Open the fish to get the brocade character, so ask me how it is. Although the roads and mountains are obstructed, there is no difference between the two."
浪漫,李白,秋浦感主人归燕寄内,唐,霜凋楚关木，始知杀气严。寥寥金天廓，婉婉绿红潜。胡燕别主人，双双语前檐。三飞四回顾，欲去复相瞻。岂不恋华屋，终然谢珠帘。我不及此鸟，远行岁已淹。寄书道中叹，泪下不能缄。,Romantic,Li Bai,Qiupu senses that the owner is returning to Yanji,"Frost withered the trees of Chuguan, only to know the murderous aura. Few golden sky outlines, Wan Wan green red latent. Hu Yan bid farewell to her master, both bilingual front eaves. Flying three times and looking back four times, I want to go and look back. Don't you love the Chinese house, and finally thank the bead curtain. I am not as good as this bird, and I have been flooded for a long journey. Sighing in the way of sending books, I can't hold back my tears."
浪漫,李白,秋浦歌十七首 其一,唐,秋浦长似秋，萧条使人愁。客愁不可度，行上东大楼。正西望长安，下见江水流。寄言向江水，汝意忆侬不。遥传一掬泪，为我达扬州。,Romantic,Li Bai,Seventeen Songs of Qiupu,"Qiupu grows like autumn, and the depression makes people worry. The guest was so worried that he went to the East Building. Looking west at Chang'an, you can see the river flowing down. Send words to Jiangshui, Ru Yiyi remembers Lennon. Spread a tear from afar, reach Yangzhou for me."
浪漫,李白,秋浦歌十七首 其五,唐,秋浦多白猿，超腾若飞雪。牵引条上儿，饮弄水中月。,Romantic,Li Bai,Qiupu Song Seventeen out of five,"There are many white apes in Qiupu, soaring like flying snow. On the traction bar, drink the moon in the water."
浪漫,李白,秋浦歌十七首 其九,唐,江祖一片石，青天扫画屏。题诗留万古，绿字锦苔生。,Romantic,Li Bai,Nine out of seventeen Qiupu songs,"Jiangzu is a piece of stone, and the blue sky sweeps the screen. The inscribed poems will last forever, and the green characters will grow with brocade moss."
浪漫,李白,秋浦歌十七首 其十,唐,千千石楠树，万万女贞林。山山白鹭满，涧涧白猿吟。君莫向秋浦，猿声碎客心。,Romantic,Li Bai,Ten out of seventeen Qiupu songs,"Thousands of heather trees, thousands of privet forests. The mountains and mountains are full of egrets, and the streams and streams are full of white apes. Jun Mo Xiang Qiupu, the sound of ape breaks the heart of the guest."
浪漫,李白,秋猎孟诸夜归置酒单父东楼观妓,唐,倾晖速短炬，走海无停川。冀餐圆丘草，欲以还颓年。此事不可得，微生若浮烟。骏发跨名驹，雕弓控鸣弦。鹰豪鲁草白，狐兔多肥鲜。邀遮相驰逐，遂出城东田。一扫四野空，喧呼鞍马前。归来献所获，炮炙宜霜天。出舞两美人，飘飖若云仙。留欢不知疲，清晓方来旋。,Romantic,Li Bai,"Autumn hunting, Meng Zhuye's return to the wine list, father's east building to watch prostitutes","Qinghui speed short torch, travel across the sea without stopping. I want to eat the grass in the round hills, and I want to repay my decadent years. This matter is unattainable, microscopic life is like floating smoke. Junfa straddles the famous horse, and the carved bow controls the string. The eagle is halo, the grass is white, and the fox and rabbit are fat and fresh. Invite Zhe to chase each other, and then go out of the east field of the city. Sweeping the surrounding sky, shouting loudly in front of the pommel horse. When you come back and offer what you get, it should be roasted in the frosty sky. There are two beauties dancing, floating like clouds and immortals. Huan stays tirelessly, and Qing Xiao Fang comes to spin."
浪漫,李白,秋登巴陵望洞庭,唐,清晨登巴陵，周览无不极。明湖映天光，彻底见秋色。秋色何苍然，际海俱澄鲜。山青灭远树，水绿无寒烟。来帆出江中，去鸟向日边。风清长沙浦，山空云梦田。瞻光惜颓发，阅水悲徂年。北渚既荡漾，东流自潺湲。郢人唱白雪，越女歌采莲。听此更肠断，凭厓泪如泉。,Romantic,Li Bai,Qiudengba Lingwang Dongting,"In the early morning, when you ascend the Baling Mausoleum, you can see everything around you. The bright lake reflects the sky, and you can see the autumn colors completely. How green is the autumn color, and the sea is clear and fresh. The mountains are green and the trees are gone, the water is green and there is no cold smoke. Come to sail out of the river, go to the bird to the sun. The wind is clear in Changsha Pu, the mountains are empty and the clouds are dreaming fields. Looking at the light and cherishing the decadent hair, reading the water and mourning the year. The North Islet is rippling, and the east flows from the stream. The people of Ying sing about white snow, and the women of Yue sing about picking lotus. Hearing this made me even more heartbroken, and I burst into tears by the cliff."
浪漫,李白,杂曲歌辞 结客少年场行,唐,紫燕黄金瞳，啾啾摇绿鬉。平明相驰逐，结客洛门东。少年学剑术，凌轹白猿公。珠袍曳锦带，匕首插吴鸿。由来万夫勇，挟此生雄风。托交从剧孟，买醉入新丰。笑尽一杯酒，杀人都市中。羞道易水寒，从令日贯虹。燕丹事不立，虚没秦帝宫。舞阳死灰人，安可与成功。,Romantic,Li Bai,Miscellaneous Songs and Lyrics,"Ziyan's golden pupils chirp and shake her green phoenix. In Pingming, they will chase each other and meet guests in the east of Luomen. The young man learns swordsmanship, Ling Yu Bai Yuan Gong. The bead robe is drawn with a brocade belt, and the dagger is inserted into Wu Hong. The origin of ten thousand husbands is brave, carrying the glory of this life. Entrust with Jumeng, get drunk and enter Xinfeng. Laughing out a glass of wine, killing people in the city. Shame and Yi Shuihan, follow the order to pass the rainbow. Yandan's affairs are not established, and the Qin Emperor's Palace is empty. Wuyang Dead Gray, Encore and Success."
浪漫,李白,荅从弟幼成过西园见赠,唐,一身自潇洒，万物何嚣諠。拙薄谢明时，栖闲归故园。二季过旧壑，四邻驰华轩。衣剑照松宇，宾徒光石门。山童荐珍果，野老开芳樽。上陈樵渔事，下叙农圃言。昨来荷花满，今见兰苕繁。一笑复一歌，不知夕景昏。醉罢同所乐，此情难具论。,Romantic,Li Bai,"From the younger brother to the young adult, I passed the West Garden to see the gift","whole body is chic, everything is so noisy. When I was humble and thanked Ming, I lived and returned to my hometown. The second season passes through the old valley, and it is surrounded by Chihuaxuan. Yijian shines on Songyu, and guest shines on Shimen. Shantong recommends precious fruits, and Yelao opens Fangzun. Go up to Chenqiao's fishing affairs, and go down to talk about the farm garden. The lotus was full yesterday, but now the orchids are blooming. Smile and sing again, I don't know the sunset. It's hard to say that it's hard to say that it's hard to talk about the same pleasure after being drunk."
浪漫,李白,荅友人赠乌纱帽,唐,领得乌纱帽，全胜白接䍦。山人不照镜，稚子道相宜。,Romantic,Li Bai,A friend presents a black hat,"If you get the black hat, you will win the white pick. Mountain people don't look in the mirror, so the childish way is suitable."
浪漫,李白,荅王十二寒夜独酌有怀,唐,昨夜吴中雪，子猷佳兴发。万里浮云卷碧山，青天中道流孤月。孤月沧浪河汉清，北斗错落长庚明。怀余对酒夜霜白，玉床金井水峥嵘。人生飘忽百年内，且须酣畅万古情。君不能狸膏金距学斗鸡，坐令鼻息吹虹霓。君不能学哥舒横行青海夜带刀，西屠石堡取紫袍。吟诗作赋北窗里，万言不直一杯水。世人闻此皆掉头，有如东风射马耳。鱼目亦笑我，请与明月同。骅骝拳局不能食，蹇驴得志鸣春风。折杨皇华合流俗，晋君听琴枉清角。巴人谁肯和阳春，楚地由来贱奇璞。黄金散尽交不成，白首为儒身被轻。一谈一笑失颜色，苍蝇贝锦喧谤声。曾参岂是杀人者，谗言三及慈母惊。与君论心握君手，荣辱于余亦何有。孔圣犹闻伤凤麟，董龙更是何鸡狗。一生傲岸苦不谐，恩疏媒劳志多乖。严陵高揖汉天子，何必长剑拄颐事玉阶。达亦不足贵，穷亦不足悲。韩信羞将绛灌比，祢衡耻逐屠沽儿。君不见李北海，英风豪气今何在？君不见裴尚书，土坟三尺蒿棘居。少年早欲五湖去，见此弥将钟鼎疏。,Romantic,Li Bai,Drunken King Alone Drinking in Twelve Cold Nights,"Last night Wu Zhongxue, Zi Youjia Xingfa. Thousands of miles of floating clouds roll over the Bishan Mountains, and the lonely moon flows in the middle of the blue sky. The lonely moon Canglang River is Hanqing, and the Big Dipper is scattered in Changgeng Ming Dynasty. Huaiyu is frosty at night with wine, and the golden well water on the jade bed is towering. Life is erratic within a hundred years, and it must be hearty and eternal. You can't let the raccoon anoint the golden distance to learn cockfighting, and let your breath blow the rainbow. You can't imitate brother Shu rampant Qinghai night with a knife, Xitu Shibao to take a purple robe. In the north window of reciting poems and composing Fu, ten thousand words can't make a glass of water. Everyone in the world turned their heads when they heard this, like the east wind hitting a horse's ear. Yumu also laughed at me, please be the same as Mingyue. You can't eat in the Hualiu boxing game, and the donkey will win the spring breeze. Folding Yang Huanghua and the current customs, Jin Jun listened to the piano in vain. Ba people who are willing to be with Yangchun, the origin of Chu is cheap Qipu. The gold is scattered and cannot be handed over, and the white head is treated lightly for Confucianism. Talking and laughing lose color, and the flies are full of slander. Zeng Shen is a murderer, slander three and a loving mother is frightened. Talk with the king and hold the king's hand, what is the honor and disgrace to the rest. Kong Sheng still heard that Fenglin was injured, and Dong Long was even more so. I have been proud and bitter all my life, but I am kind and good-looking. Yan Ling bowed high to the emperor of the Han Dynasty, why bother to stick a long sword on the jade steps. Being rich is not expensive enough, and being poor is not enough to be sad. Han Xin was ashamed to compare Jiang Guan, and Ni Heng was ashamed to drive Tu Gu'er away. Don't you see Li Beihai, where is the heroic spirit now? Don't you see Pei Shangshu, the earthen tomb is three feet away from Artemisia thorns. The young man had long wanted to go to the five lakes. Seeing this, Mi Jiang Zhong Dingshu."
浪漫,李白,荅长安崔少府叔封游终南翠微寺太宗皇帝金沙泉见寄,唐,河伯见海若，傲然誇秋水。小物昧远图，宁知通方士。多君紫霄意，独往苍山里。地古寒云深，岩高长风起。初登翠微岭，复憩金沙泉。践苔朝霜滑，弄波夕月圆。饮彼石下流，结萝宿溪烟。鼎湖梦渌水，龙驾空茫然。早行子午关，却登山路远。拂琴听霜猿，灭烛乃星饭。人烟无明异，鸟道绝往返。攀厓倒青天，下视白日晚。既过石门隐，还唱石潭歌。涉雪搴紫芳，濯缨想清波。此人不可见，此地君自过。为余谢风泉，其如幽意何。,Romantic,Li Bai,Uncle Feng of Cui Shaofu in Chang'an Visit Zhongnan Cuiwei Temple Taizong Emperor Jinshaquan sees and sends,"When He Bo saw Hai Ruo, he proudly praised Qiushui. The small things are ignorant of the distant map, but I would rather know the alchemist. Duojun Zixiaoyi, go to Cangshan alone. The earth is cold and the clouds are deep, the rocks are high and the wind is blowing. Climb Cuiwei Ridge for the first time, and rest at Jinsha Spring again. Practice the moss and slip towards the frost, and make waves and evening moons. Drink the other stone's dirty stream, and hang the smoke in the brook. Dinghu dreamed of lushui, and the dragon was at a loss. Go to Meridian Pass early, but the road to climb is far away. Flick the piano to listen to the frost ape, and extinguish the candle is the star meal. There is no clear difference in human habitation, and there is no way for birds to go back and forth. Climb the cliff and pour the blue sky, look down at day and night. After passing Shimenyin, I also sang Shitan songs. Wading through the snow and smelling Zifang, Zhuo Ying wants to clear the waves. This person is invisible, and the king is here to pass. For Yu Xie Fengquan, what is its meaning."
浪漫,李白,荅杜秀才五松见赠,唐,昔献长杨赋，天开云雨欢。当时待诏承明里，皆道扬雄才可观。敕赐飞龙二天马，黄金络头白玉鞍。浮云蔽日去不返，总为秋风摧紫兰。角巾东出商山道，采秀行歌咏芝草。路逢园绮笑向人，两君解来一何好。闻道金陵龙虎盘，还同谢朓望长安。千峰夹水向秋浦，五松名山当夏寒。铜井炎炉歊九天，赫如铸鼎荆山前。陶公瞿铄呵赤电，回禄睢盱扬紫烟。此中岂是久留处，便欲烧丹从列仙。爱听松风且高卧，飕飕吹尽炎氛过。登崖独立望九州，阳春欲奏谁相和。闻君往年游锦城，章仇尚书倒屣迎。飞笺洛绎奏明主，天书降问回恩荣。肮脏不能就圭组，至今空扬高蹈名。夫子工文绝世奇，五松新作天下推。吾非谢尚邀彦伯，异代风流各一时。一时相逢乐在今，袖拂白云开素琴，弹为三峡流泉音。从兹一别武陵去，去后桃花春水深。,Romantic,Li Bai,Presented by Du Xiucai and Wu Songjian,"In the past, Chang Yang Fu was presented, and the sky opened and the clouds and rains were happy. At that time, in the imperial edict Chengming, all of them were worthy of praise. The royal order bestows two heavenly horses on the flying dragon, and a white jade saddle with a golden head. Floating clouds cover the sun and never return, and the autumn wind always destroys the purple orchids. The horn scarf goes out of Shangshan Road in the east, and Caixiu travels to sing Zhicao. Lu Fengyuan smiled at people, how good it is for the two gentlemen to meet. Hearing that the Jinling dragon and tiger are on the plate, I also look at Chang'an with Xie Tiao. Thousands of peaks clip water to Qiupu, five famous mountains are cold in summer. The copper well burns for nine days, and it is as impressive as a tripod cast in front of Jingshan Mountain. Tao Gong Qushuo hehe Chidian, and returned to Lusui to raise purple smoke. Is it a place to stay for a long time, so I want to burn pills to follow the ranks of immortals. I like to listen to the wind in the pines, and I lie high, blowing away the flames. Climbing the cliff and looking at Kyushu independently, whoever wants to make peace in Yangchun. Wen Jun visited Jincheng in the past, and Zhang Qiu Shangshu came to welcome him. Feijian Luo Yi played the Ming Lord, and the heavenly scriptures came down to ask Enrong. Dirty can't be the Kyu group, so far it has been empty-handed. Master's work is unique, and Wusong's new work is popular all over the world. I would like to thank Shang for inviting Uncle Yan, and each generation will be romantic for a while. The joy of reuniting for a while is now, with sleeves brushing white clouds and playing a plain qin, playing the sound of flowing springs in the Three Gorges. From Ziyi to Wuling, after going there, the peach blossoms are spring and the water is deep."
浪漫,李白,荅高山人兼呈权顾二侯,唐,虹霓掩天光，哲后起康济。应运生夔龙，开元扫氛翳。太微廓金镜，端拱清遐裔。轻尘集嵩岳，虚点盛明意。谬挥紫泥诏，献纳青云际。谗惑英主心，恩疏佞臣计。仿徨庭阙下，叹息光阴逝。未作仲宣诗，先流贾生涕。挂帆秋江上，不为云罗制。山海向东倾，百川无尽势。我于鸱夷子，相去千馀岁。运阔英达稀，同风遥执袂。登舻望远水，忽见沧浪枻。高士何处来，虚舟渺安系。衣貌本淳古，文章多佳丽。延引故乡人，风义未沦替。顾侯达语默，权子识通蔽。曾是无心云，俱为此留滞。双萍易飘转，独鹤思凌厉。明晨去潇湘，共谒苍梧帝。,Romantic,Li Bai,Mo Gaoshan Ren and Gu Erhou,"The rainbow hides the light of the sky, and Zhe Emeritus rises from Kangji. Kuilong was born in response to the fate, and Kaiyuan swept away the atmosphere. The golden mirror is too small, and the end is arched in Qing Dynasty. The light dust gathers Songyue, and the empty point is full of bright meaning. Misleadingly waved the purple mud edict, offering to Qingyunji. Slander and confuse the heart of the British lord, and benevolent and sycophantic. Imitation wandering under the palace gate, sighing the passing of time. Before writing Zhongxuan poems, Jia Sheng's tears flowed first. Hanging sails on the autumn river is not made by clouds. Mountains and seas lean eastward, and hundreds of rivers are boundless. I, Yu Yizi, have been separated for more than a thousand years. Yunkuo Yingda dilute, with the wind away holding sleeves. Ascend the boat and look at the distant water, and suddenly see the Canglang. Where did Gaoshi come from? The boat is small and safe. The clothes are pure and ancient, and the articles are beautiful. Extending the introduction of hometown people, Feng Yi has not been replaced. Gu Houda speaks silently, but Quan Zi knows everything. It used to be Wuxinyun, and all of them stayed for this reason. Shuangping is easy to drift, but alone crane thinks sharply. Go to Xiaoxiang in the morning to pay homage to Emperor Cangwu."
