School,Author,Title,Dynasty,Content,School_e,Author_e,Title_e,Content_e
边塞,王昌龄,从军行七首 其七,唐,玉门山嶂几千重，山北山南总是烽。人依远戍须看火，马踏深山不见踪。,Frontier fortress,Wang Changling,Seven out of seven songs from the army,"Yumen Mountain has thousands of peaks, and there are always beacons in the north and south of the mountain. When a man is stationed far away, he must watch the fire, but when a horse steps deep into the mountains, he cannot be seen."
边塞,王昌龄,巴陵送李十二,唐,摇曳巴陵洲渚分，清江传语便风闻。山长不见秋城色，日暮蒹葭空水云。,Frontier fortress,Wang Changling,Baling sends Li Twelve off,"Swaying the Zhufen of Balingzhou, the rumors of the Qingjiang River are heard. The mountains are long, but the autumn city is not visible, and the reeds are empty and the water is cloudy at dusk."
边塞,王昌龄,长信秋词五首 其一,唐,金井梧桐秋叶黄，珠帘不捲夜来霜。熏笼玉枕无颜色，卧听南宫清漏长。,Frontier fortress,Wang Changling,One of five poems written by Chang Xinqiu,"The autumn leaves of Jinjing sycamore are yellow, and the bead curtains are not curled up, and frost comes at night. The jade pillow in the smoked cage has no color, and I lie down and listen to the long leak of Nangong."
边塞,王昌龄,长信秋词五首 其二,唐,高殿秋砧响夜阑，霜深犹忆御衣寒。银灯青琐裁缝歇，还向金城明主看。,Frontier fortress,Wang Changling,Two of the five poems written by Chang Xinqiu,"The autumn anvil in the high hall rings in the night, and the frost is deep, still remembering the coldness of the royal clothes. The silver lamp and green suit tailor rested, and looked at the Lord of Jincheng."
边塞,王昌龄,长信秋词五首 其四,唐,真成薄命久寻思，梦见君王觉后疑。火照西宫知夜饮，分明复道奉恩时。,Frontier fortress,Wang Changling,Four out of five long letter autumn poems,"It's really hard to think about it for a long time, dreaming that the king feels suspicious. The fire shines on the west palace to know the night drink, and it is clear when the road is restored and the grace is given."
边塞,王昌龄,长信秋词五首 其五,唐,长信宫中秋月明，昭阳殿下捣衣声。白露堂中细草迹，红罗帐里不胜情。,Frontier fortress,Wang Changling,Changxinqiuci five out of five,"The mid-autumn moon in Changxin Palace is bright, and His Royal Highness Zhaoyang is pounding clothes. There are traces of grass in the Bailu hall, and there is no feeling in the red tent."
边塞,王昌龄,出塞二首 其一,唐,秦时明月汉时关，万里长征人未还。但使龙城飞将在，不教胡马度阴山。,Frontier fortress,Wang Changling,out of the fortress one of two,"The bright moon in Qin Dynasty and the pass in Han Dynasty, the people who marched thousands of miles have not yet returned. But let the flying generals of Dragon City stay, and don't teach Huma to go to Yinshan."
边塞,王昌龄,击磬老人,唐,双峰褐衣久，一磬白眉长。谁识野人意，徒看春草芳。,Frontier fortress,Wang Changling,chime old man,"The two peaks wear brown clothes for a long time, and a chime with long white eyebrows. Whoever knows the meaning of savages will only look at the fragrance of spring grass."
边塞,王昌龄,卢溪主人,唐,武陵溪口驻扁舟，溪水随君向北流。行到荆门上三峡，莫将孤月对猿愁。,Frontier fortress,Wang Changling,Master of Luxi,"There are flat boats stationed at the mouth of Wuling River, and the stream flows northward with you. When you go to the Three Gorges at Jingmen, don't worry about the lonely moon to the ape."
边塞,王昌龄,失题,唐,桑叶下墟落，鹍鸡鸣渚田。物情每衰极，吾道方渊然。,Frontier fortress,Wang Changling,Mistake,"Under the mulberry leaves in the village, the rooster crows in the Zhutian. Every time things decline to the extreme, my way is far away."
边塞,王昌龄,甘泉歌,唐,乘舆执玉已登坛，细草沾衣春殿寒。昨夜云生拜初月，万年甘露水晶盘。,Frontier fortress,Wang Changling,sweet spring song,"Chengyu Zhiyu has already ascended the altar, the fine grass is stained with clothes, and the palace is cold in spring. Last night, Yunsheng worshiped the first moon, and the crystal plate of nectar for thousands of years."
边塞,王昌龄,龙标野宴,唐,沅溪夏晚足凉风，春酒相携就竹丛。莫道弦歌愁远谪，青山明月不曾空。,Frontier fortress,Wang Changling,Dragon Brand Picnic,"Yuanxi has a cool breeze in late summer, and bamboo groves are accompanied by spring wine. Mo Daoxiange is worried about being relegated far away, and the bright moon in the green mountains is never empty."
边塞,王昌龄,至南陵答皇甫岳,唐,与君同病复漂沦，昨夜宣城别故人。明主恩深非岁久，长江还共五溪滨。,Frontier fortress,Wang Changling,To Huangfu Mountain in Nanling,"I fell ill with you and returned to drifting. Last night, I announced the city to bid farewell to my old friends. The grace of the Lord of the Ming Dynasty is not long, and the Yangtze River has five streams."
边塞,王昌龄,西江寄越弟,唐,南浦逢君岭外还，沅溪更远洞庭山。尧时恩泽如春雨，梦里相逢同入关。,Frontier fortress,Wang Changling,Xijiang Jiyue Brother,"Nanpu is beyond Fengjunling, and Yuanxi is farther away from Dongting Mountain. In the time of Yao, the grace was like spring rain, and they met in dreams and entered the customs together."
边塞,王昌龄,西宫春怨,唐,西宫夜静百花香，欲捲珠帘春恨长。斜抱云和深见月，朦胧树色隐昭阳。,Frontier fortress,Wang Changling,Haruno Nishinomiya,"The West Palace is quiet at night and the flowers are fragrant. I want to roll up the bead curtain and hate the spring. Embracing the clouds obliquely and seeing the moon deeply, the hazy tree color hides the Zhaoyang."
边塞,王昌龄,西宫秋怨,唐,芙蓉不及美人妆，水殿风来珠翠香。谁分含啼掩秋扇，空悬明月待君王。,Frontier fortress,Wang Changling,Akira Nishinomiya,"Hibiscus is not as good as beauty makeup, and the wind from the water palace comes with the fragrance of pearls and emerald greens. Who will cover the autumn fan with the cry, and wait for the king with the bright moon hanging in the sky."
边塞,王昌龄,观猎,唐,角鹰初下秋草稀，铁骢抛鞚去如飞。少年猎得平原兔，马后横捎意气归。,Frontier fortress,Wang Changling,hunting,"The horned hawks first fall, and the autumn grass is thin, and the iron hawks are thrown away like flying. The young man hunted the plain rabbit, and the horse returned with high spirits."
边塞,王昌龄,别李浦之京,唐,故园今在灞陵西，江畔逢君醉不迷。小弟邻庄尚渔猎，一封书寄数行啼。,Frontier fortress,Wang Changling,Farewell to Puzhikyo,"The hometown is now in the west of Baling, and you will not be fascinated when you meet the king by the river. The younger brother is still fishing and hunting in the neighboring village, and he sends a few lines of a book."
边塞,王昌龄,别辛渐,唐,别馆萧条风雨寒，扁舟月色渡江看。酒酣不识关西道，却望春江云尚残。,Frontier fortress,Wang Changling,Bie Xinjian,"The annex is bleak, windy and cold, and boats cross the river under the moonlight to watch. I don't know the Guanxi Road when I'm drunk, but I hope that the spring and the river are still incomplete."
边塞,王昌龄,别皇甫五,唐,溆浦潭阳隔楚山，离尊不用起愁颜。明祠灵响期昭应，天泽俱从此路还。,Frontier fortress,Wang Changling,Farewell to Huang Fu Wu,"Xupu and Tanyang are separated by Chu Mountain, so Li Zun doesn't have to worry about it. The spirit of the Ming Temple will be heard in Zhaoying, and all Tianze will return from here on the road."
边塞,王昌龄,别陶副使归南海,唐,南越归人梦海楼，广陵新月海亭秋。宝刀留赠长相忆，当取戈船万户侯。,Frontier fortress,Wang Changling,Deputy envoy Bie Tao returns to the South China Sea,"Nanyue returned to Menghailou, and Guangling Crescent Haiting Qiu. The treasured sword is left as a gift to the long-term memory, and it is time to take the spear boat to thousands of households."
边塞,王昌龄,听流人水调子,唐,孤舟微月对枫林，分付鸣筝与客心。岭色千重万重雨，断弦收与泪痕深。,Frontier fortress,Wang Changling,Listen to the tune of flowing water,"Guzhou Weiyue faces Fenglin and pays Mingzheng and Kexin. The ridge is full of heavy rain, and the broken strings are deep with tears."
边塞,王昌龄,李四仓曹宅夜饮,唐,霜天留后故情欢，银烛金炉夜不寒。欲问吴江别来意，青山明月梦中看。,Frontier fortress,Wang Changling,Li Sicang Cao's house night drink,"After the frosty day stays, the old love is happy, and the silver candle and the golden furnace are not cold at night. If you want to ask Wujiang why you don't come here, you can see the bright moon in the green mountains in your dream."
边塞,王昌龄,芙蓉楼送辛渐二首 其一,唐,寒雨连天夜入吴，平明送客楚山孤。洛阳亲友如相问，一片冰心在玉壶。,Frontier fortress,Wang Changling,Fu Rong Lou presents Xin Jian with one of two songs,"The cold rain entered Wu day and night, and Pingming sent off guests to Chushangu. Relatives and friends in Luoyang asked each other, and a heart of ice was in the jade pot."
边塞,王昌龄,芙蓉楼送辛渐二首 其二,唐,丹阳城南秋海阴，丹阳城北楚云深。高楼送客不能醉，寂寂寒江明月心。,Frontier fortress,Wang Changling,Fu Rong Lou presents Xin Jian with two songs,"In the south of Danyang City, the sea is cloudy in autumn, and in the north of Danyang City, Chu Yun is deep. You can't get drunk when seeing off guests in high-rise buildings, and the heart of the moon is lonely and cold."
边塞,王昌龄,武陵开元观黄鍊师院三首 其一,唐,松间白发黄尊师，童子烧香禹步时。欲访桃源入溪路，忽闻鸡犬使人疑。,Frontier fortress,Wang Changling,One of the three poems of Wuling Kaiyuan Guanhuanglian Teachers College,"Master Huang Zunjian with white hair among the pine trees, when the boy burned incense and Yubu. Wanting to visit Taoyuan Ruxi Road, suddenly hearing chickens and dogs makes people suspicious."
边塞,王昌龄,武陵开元观黄鍊师院三首 其二,唐,先贤盛说桃花源，尘忝何堪武陵郡。闻道秦时避地人，至今不与人通问。,Frontier fortress,Wang Changling,The second of three poems of Wuling Kaiyuan Guanhuanglian Teachers College,"The sages talked about the Peach Blossom Spring, how can the dust be compared to Wuling County. I heard that the people who avoided the land in Qin Dynasty have not asked them so far."
边塞,王昌龄,武陵开元观黄鍊师院三首 其三,唐,山观空虚清静门，从官役吏扰尘喧。暂因问俗到真境，便欲投诚依道源。,Frontier fortress,Wang Changling,Wuling Kaiyuan Guanhuanglian Teachers College Three out of three,"The mountain view is empty and quiet, and the officials and officials disturb the dust. Temporarily because of asking the vulgar to the real world, I want to surrender to the source of Taoism."
边塞,王昌龄,武陵田太守席送司马卢溪,唐,诸侯分楚郡，饮饯五溪春。山水清晖远，俱怜一逐臣。,Frontier fortress,Wang Changling,The prefect of Wulingtian sends Sima Luxi off,"The princes were divided into Chu County, and they drank and preserved Wuxi Spring. The mountains and rivers are clear and bright, and they all pity each minister."
边塞,王昌龄,武陵龙兴观黄道士房问易因题,唐,斋心问易太阳宫，八卦真形一气中。仙老言馀鹤飞去，玉清坛上雨濛濛。,Frontier fortress,Wang Changling,Wuling Longxingguan Zodiac House Questions and Answers,"Zhai Xin asked Yi Taiyang Palace, and the gossip was true. The old fairy said that Yu He flew away, and it was raining heavily on the Yuqing Altar."
边塞,王昌龄,河上老人歌,唐,河上老人坐古槎，合丹只用青莲花。至今八十如四十，口道沧溟是我家。,Frontier fortress,Wang Changling,old man on the river,"The old man on the river sits on an ancient chakra, and he only uses green lotus flowers for the alchemy. Up to now, I am eighty and forty, and I say that Cangming is my home."
边塞,王昌龄,采莲曲二首 其一,唐,吴姬越艳楚王妃，争弄莲舟水湿衣。来时浦口花迎入，采罢江头月送归。,Frontier fortress,Wang Changling,One of Two Songs of Picking Lotus,"Wu Ji became more and more envious of Princess Chu, fighting over the wet clothes in the lotus boat. When you come, you will be greeted by Pukou flowers, and you will be sent back after picking them in the first month of Jiangtou."
边塞,王昌龄,采莲曲二首 其二,唐,荷叶罗裙一色裁，芙蓉向脸两边开。乱入池中看不见，闻歌始觉有人来。,Frontier fortress,Wang Changling,The Song of Picking Lotus is the second of two,"The lotus leaf skirt is cut in one color, and the hibiscus is opened to both sides of the face. I can't see it in the pool, but I feel someone coming when I hear the song."
边塞,王昌龄,青楼曲二首 其一,唐,白马金鞍从武皇，旌旗十万宿长杨。楼头小妇鸣筝坐，遥见飞尘入建章。,Frontier fortress,Wang Changling,Brothel Song One of Two,"The white horse and the golden saddle follow the Emperor Wu, and the flags and flags are one hundred thousand. The little woman at the top of the building sits singing her zither, and sees flying dust entering Jianzhang from a distance."
边塞,王昌龄,青楼曲二首 其二,唐,驰道杨花满御沟，红妆缦绾上青楼。金章紫绶千馀骑，夫婿朝回初拜侯。,Frontier fortress,Wang Changling,Brothel Song Two First Two,"Chidao Yanghua is full of Yugou, and red makeup is tied up in the brothel. More than a thousand riders with gold medals and purple ribbons."
边塞,王昌龄,青楼怨,唐,香帏风动花入楼，高调鸣筝缓夜愁。肠断关山不解说，依依残月下帘钩。,Frontier fortress,Wang Changling,brothel resentment,"The wind blows the fragrant curtain and the flowers enter the building, and the zither sings in a high-pitched way to ease the sorrow of the night. Heartbroken Guanshan does not explain, Yiyi waning moon under the curtain hook."
边塞,王昌龄,春宫曲,唐,昨夜风开露井桃，未央前殿月轮高。平阳歌舞新承宠，帘外春寒赐锦袍。,Frontier fortress,Wang Changling,erotic song,"Last night, the wind opened to expose the peaches in the well, and the moon in the front hall of Weiyang was high. Song and dance in Pingyang is newly favored, and brocade robes are bestowed by the cold spring outside the curtain."
边塞,王昌龄,春怨,唐,音书杜绝白狼西，桃李无颜黄鸟啼。寒雁春深归去尽，出门肠断草萋萋。,Frontier fortress,Wang Changling,Spring resentment,"The sound book puts an end to the white wolf west, and the peaches and plums have no face and the yellow bird sings. The cold geese go back in the deep spring, and the grass is luxuriant when they go out."
边塞,王昌龄,长信秋词五首 其三,唐,奉帚平明金殿开，暂将团扇共裴回。玉颜不及寒鸦色，犹带昭阳日影来。,Frontier fortress,Wang Changling,Three of the Five Poems of Chang Xin Qiu Ci,"Bong broom Ping Ming Golden Palace opened, temporarily put the round fan back together. The jade face is not as good as the color of a jackdaw, but it still brings the shadow of Zhaoyang sun."
边塞,王昌龄,送人归江夏,唐,寒江绿水楚云深，莫道离忧迁远心。晓夕双帆归鄂渚，愁将孤月梦中寻。,Frontier fortress,Wang Changling,send someone back to jiangxia,"The cold river, the green water, the Chu cloud are deep, and there is no way to move away from worry. Xiaoxi and the two sails return to Ezhu, worrying about finding the lonely moon in the dream."
边塞,王昌龄,送吴十九往沅陵,唐,沅江流水到辰阳，溪口逢君驿路长。远谪谁知望雷雨，明年春水共还乡。,Frontier fortress,Wang Changling,Send Wu Nineteen to Yuanling,"The flowing water of the Yuanjiang River reaches Chenyang, and the Fengjun post at the mouth of Xikou is long. Who knows how to look forward to the thunderstorm when you are far away, and return to your hometown in spring next year."
边塞,李益,写情 其十三,唐,水纹珍簟思悠悠，千里佳期一夕休。从此无心爱良夜，任他明月下西楼。,Frontier fortress,Li Yi,write love its thirteen,"The water patterns are precious and the thoughts are long, and the good times of thousands of miles will rest overnight. Since then, I have no heart to love Liang Ye, and let him go down to the west building under the bright moon."
边塞,李益,长干行,唐,忆昔深闺里，烟尘不曾识。嫁与长干人，沙头候风色。五月南风兴，思君下巴陵。八月西风起，想君发扬子。去来悲如何，见少离别多。湘潭几日到，妾梦越风波。昨夜狂风度，吹折江头树。淼淼暗无边，行人在何处。北客真三公，朱衣满江中。薄暮来投宿，数朝不肯东。好乘浮云骢，佳期兰渚东。鸳鸯绿浦上，翡翠锦屏中。自怜十五馀，颜色桃花红。那作商人妇，愁水复愁风。,Frontier fortress,Li Yi,Changganxing,"Recalling the deep boudoir in the past, smoke and dust have never been known. Marry with Changgan, and wait for the wind in the sand. In May, the south wind is blowing, Sijun's lower mausoleum. In August, when the westerly wind blows, I want to make my fortune. How sad to come and go, see less and leave more. Xiangtan arrived in a few days, and the concubine's dream became more and more turbulent. Last night, the wind was so violent that it broke the Jiangtou tree. Miaomiao is dark and boundless, where are pedestrians? Beikezhen Sangong, Zhu Yi is full of rivers. Come to stay overnight at dusk, and refuse to go east for several days. It's good to ride the floating clouds, and the best time is in the east of Lanzhu. Mandarin ducks are on the Green Pu, and in the emerald screen. There are more than fifteen self-pity, and the color is peach blossom red. As a businessman's wife, she worries about water and wind."
边塞,李益,九月十日雨中过张伯佳期柳镇未至以诗招之,唐,柳吴兴近无消息，张长公贫苦寂寥。唯有角巾沾雨至，手持残菊向西招。,Frontier fortress,Li Yi,"On September 10th, Zhang Bojia passed by in the rain. Before Liuzhen arrived, I called him with a poem.","There is no news of Liu Wuxing, Zhang Changgong is poor and lonely. Only the corner scarf was wet with rain, and he was holding a broken chrysanthemum to move westward."
边塞,李益,上汝州郡楼,唐,黄昏鼓角似边州，三十年前上此楼。今日山城对垂泪，伤心不独为悲秋。,Frontier fortress,Li Yi,Shangruzhou County Building,"At dusk, the drums and horns resemble Bianzhou. I went to this building thirty years ago. Today, the mountain city is weeping, and the sadness is not only the sorrow of autumn."
边塞,李益,上黄堆烽,唐,心期紫阁山中月，身过黄堆烽上云。年发已从书剑老，戎衣更逐霍将军。,Frontier fortress,Li Yi,shanghuangduifeng,"In the middle of the moon in Zige Mountain, I passed by Huangduifeng and went up to the clouds. In his youth, he has grown old from books and swords, and his military uniform has replaced General Huo."
边塞,李益,下楼,唐,话旧全应老，逢春喜又悲。看花行拭泪，倍觉下楼迟。,Frontier fortress,Li Yi,go downstairs,"The old words should be old, and the spring is happy and sad. Watching the flowers and wiping away tears, I feel that it is too late to go downstairs."
边塞,李益,乞宽禅师瘿山罍呈宣供奉,唐,石色凝秋藓，峰形若夏云。谁留秦苑地，好赠杏溪君。,Frontier fortress,Li Yi,Qikuan Zen Master Ying Shanyu presented a tribute,"The color of the stone is condensed with autumn moss, and the shape of the peak is like summer clouds. Whoever keeps the Qinyuan land can give it to Mr. Xingxi."
边塞,李益,山鹧鸪词,唐,湘江斑竹枝，锦翅鹧鸪飞。处处湘云合，郎从何处归。,Frontier fortress,Li Yi,mountain partridge word,"Bamboo branches in the Xiangjiang River, partridges with brocade wings fly. Xiangyun is everywhere, where does Lang come from?"
边塞,李益,中桥北送穆质兄弟应制戏赠萧二策,唐,洛水桥边雁影疏，陆机兄弟驻行车。欲陈汉帝登封草，犹待萧郎寄内书。,Frontier fortress,Li Yi,Zhongqiaobei sent the Mu Zhi brothers Ying production drama to Xiao Erce,"The geese are scattered beside the Luoshui Bridge, and the Lu Ji brothers park their cars. If Chen Handi wants to ascend the Fengcao, he still waits for Xiao Lang to send an internal letter."
边塞,李益,书院无历日以诗代书问路侍御六月大小,唐,野性迷尧历，松窗有道经。故人为柱史，为我数阶蓂。,Frontier fortress,Li Yi,There is no calendar day in the academy. Poems are used to replace books and ask directions to serve the emperor in June.,"The Yao calendar is wild, and the pine window has the Taoist scriptures. The old man is the history of the pillars, and counts the ranks for me."
边塞,李益,从军北征,唐,天山雪后海风寒，横笛偏吹行路难。碛里征人三十万，一时回向月明看。,Frontier fortress,Li Yi,join the army,"After the snow in Tianshan Mountains, the sea wind is cold, and the flute is blowing, and the road is difficult. Qili recruited 300,000 people, and turned to Yueming for a moment."
边塞,李益,天津桥南山中各题一句,唐,野坐分苔席，山行绕菊丛。云衣惹不破，秋色望来空。,Frontier fortress,Li Yi,One sentence for each title in Nanshan of Tianjin Bridge,"Sitting in the wild is divided into moss mats, and the mountain walks around the chrysanthemum bushes. The cloud clothes cannot be broken, and the autumn colors look empty."
边塞,李益,水宿闻雁,唐,早雁忽为双，惊秋风水窗。夜长人自起，星月满空江。,Frontier fortress,Li Yi,Shui Su Wen Yan,"The early geese suddenly became a pair, startling the autumn wind and water window. The night grows up, the stars and the moon fill the sky."
边塞,李益,代人乞花,唐,绣户朝眠起，开帘满地花。春风解人意，欲落妾西家。,Frontier fortress,Li Yi,begging for flowers,"Embroidered households sleep in the morning, and the curtains are full of flowers. The spring breeze understands people's wishes, and wants to fall into a concubine in the west family."
边塞,李益,古瑟怨,唐,破瑟悲秋已减弦，湘灵沈怨不知年。感君拂拭遗音在，更奏新声明月天。,Frontier fortress,Li Yi,Gusser,"The sad autumn has been cut down, and Xiangling's resentment does not know how many years. I feel that you have wiped away the legacy, and I will update the new statement Yuetian."
边塞,李益,汉宫词,唐,汉室长陵小市东，珠帘绣户对春风。君王昨日移仙仗，玉辇将迎入汉中。,Frontier fortress,Li Yi,Han Palace Ci,"In the east of Changling, a small market in the Han Dynasty, the bead curtain embroidered households face the spring breeze. The king moved the immortal pole yesterday, and the jade chariot will welcome into Hanzhong."
边塞,李益,石楼山见月,唐,紫塞连年戍，黄砂碛路穷。故人今夜宿，见月石楼中。,Frontier fortress,Li Yi,Seeing the moon on the stone building,"Zisai has been garrisoned year after year, and the yellow sand and moraine roads are poor. The old man stays overnight and sees Yueshi Tower."
边塞,李益,立秋前一日览镜,唐,万事销身外，生涯在镜中。唯将满鬓雪，明日对秋风。,Frontier fortress,Li Yi,A day before the Beginning of Autumn,"Everything goes outside the body, life is in the mirror. Wei Jiang will be full of snow on his temples, facing the autumn wind tomorrow."
边塞,李益,边思,唐,腰悬锦带佩吴钩，走马曾防玉塞秋。莫笑关西将家子，秪将诗思入凉州。,Frontier fortress,Li Yi,Thinking,"The brocade belt hanging on the waist wears the Wu hook, and the horse once defended against Yu Saiqiu. Don't laugh at the son of the general in Kansai, and the poet thinks about going to Liangzhou."
边塞,李益,军次阳城烽舍北流泉,唐,何地可潸然，阳城烽树边。今朝望乡客，不饮北流泉。,Frontier fortress,Li Yi,Junci Yangcheng Beacon House Beiliuquan,"Where can I be stunned, by the beacon tree in Yangcheng. At present, I look at the countrymen and don't drink the Beiliu spring."
边塞,李益,扬州早雁,唐,江上三千雁，年年过故宫。可怜江上月，偏照断根蓬。,Frontier fortress,Li Yi,Yangzhou early geese,"Three thousand geese on the river pass by the Forbidden City every year. Poor Jiang last month, but the roots are broken."
边塞,李益,扬州怀古,唐,故国歌钟地，长桥车马尘。彭城阁边柳，偏似不胜春。,Frontier fortress,Li Yi,Yangzhou Nostalgia,"The old national anthem is the bell, and the long bridge is full of horses and horses. The willows beside Pengcheng Pavilion seem to be full of spring."
边塞,李益,扬州送客,唐,南行直入鹧鸪群，万岁桥边一送君。闻道望乡闻不得，梅花暗落岭头云。,Frontier fortress,Li Yi,Yangzhou drop off,"Go south and go straight into the partridge group, and see you off by the Longevity Bridge. I can't hear the Tao and look at the hometown, and the plum blossoms are darkly falling on the top of the mountain."
边塞,李益,杂曲歌辞 其一 祓禊曲,唐,金谷园中柳，春来已舞腰。那堪好风景，独上洛阳桥。,Frontier fortress,Li Yi,Miscellaneous song lyrics,"The willows in the golden valley garden have danced their waists in spring. It's a beautiful scenery, and you can go to Luoyang Bridge alone."
边塞,李益,杂曲歌辞 鹧鸪词,唐,湘江斑竹枝，锦翼鹧鸪飞。处处湘阴合，郎从何处归。,Frontier fortress,Li Yi,Miscellaneous lyrics and partridge lyrics,"Bamboo branches on the Xiangjiang River, partridges flying with brocade wings. Xiangyin is everywhere, where does Lang come from?"
边塞,李益,江南词,唐,嫁得瞿塘贾，朝朝误妾期。早知潮有信，嫁与弄潮儿。,Frontier fortress,Li Yi,Jiangnan Ci,"Married to Qutang Jia, the court misses the date of concubine. If I knew the tide had faith, I would marry and play with the tide."
边塞,李益,行舟,唐,柳花飞入正行舟，卧引菱花信碧流。闻道风光满扬子，天晴共上望乡楼。,Frontier fortress,Li Yi,boating,"The willow flower flies into the sailing boat, lying down to lead the Linghua letter to Biliu. I heard that the Yangtze River is full of scenery, and when the sky is fine, I go to the Wangxiang Tower."
边塞,李益,观骑射,唐,边头射雕将，走马出中军。远见平原上，翻身向暮云。,Frontier fortress,Li Yi,Watch riding and shooting,"The general who shoots the eagle on the side of the head walks out of the Chinese army. Seeing the plains in the distance, turning over to the evening clouds."
边塞,李益,过马嵬,唐,汉将如云不直言，寇来翻罪绮罗恩。托君休洗莲花血，留记千年妾泪痕。,Frontier fortress,Li Yi,Mawei,"The generals of the Han Dynasty did not speak out like a cloud, and Kou came to overthrow Qi Luoen. Ask Junxiu to wash the blood of the lotus, and leave behind the tears of the thousand-year-old concubine."
边塞,李益,邠宁春日,唐,桃李年年上国新，风沙日日塞垣人。伤心更见庭前柳，忽有千条欲占春。,Frontier fortress,Li Yi,Binning spring day,"Tao Li goes to the country every year for a new country, and the wind and sand are blowing every day. Sad to see willows in front of the court, suddenly there are thousands of willows wanting to occupy the spring."
边塞,李益,听晓角,唐,边霜昨夜堕关榆，吹角当城汉月孤。无限塞鸿飞不度，秋风卷入小单于。,Frontier fortress,Li Yi,Ting Xiaojiao,"Bian Shuang fell into Guanyu last night, blowing the horn to be the lonely moon in the city. Unlimited Sai Hongfei is not flying, and the autumn wind is involved in Xiao Shanyu."
边塞,李益,汴河曲,唐,汴水东流无限春，隋家宫阙已成尘。行人莫上长堤望，风起杨花愁杀人。,Frontier fortress,Li Yi,Bianhe Qu,"The Bian River flows eastward in endless spring, and the palace of the Sui family has become dust. Pedestrians should not look up the long embankment, because the wind blows and Yang Hua worries about killing people."
边塞,李益,牡丹,唐,紫蕊丛开未到家，却教游客赏繁华。始知年少求名处，满眼空中别有花。,Frontier fortress,Li Yi,peony,"Zirui Congkai did not arrive home, but taught tourists to appreciate the prosperity. Only then did I know where I was looking for fame when I was young, my eyes were full of flowers."
边塞,李益,夜上西城听梁州曲二首 其一,唐,行人夜上西城宿，听唱梁州双筦逐。此时秋月满关山，何处关山无此曲。,Frontier fortress,Li Yi,"Going to Xicheng at night to listen to Liangzhou music, one of two","Pedestrians go to Xicheng to stay at night, listening to Liangzhou's double-pipe chasing. At this time, the autumn moon is full of Guanshan, where there is no such song in Guanshan."
边塞,李益,夜上西城听梁州曲二首 其二,唐,鸿雁新从北地来，闻声一半却飞回。金河戍客肠应断，更在秋风百尺台。,Frontier fortress,Li Yi,Going to Xicheng at night to listen to two Liangzhou operas,"The swan geese came from the north, but they flew back halfway after hearing the sound. The heart of Jinhe soldiers should be broken, and it is even more so in the autumn wind hundred feet."
边塞,李益,杂曲歌辞 婆罗门,唐,回乐峰前沙似雪，受降城下月如霜。不知何处吹芦管，一夜征人尽望乡。,Frontier fortress,Li Yi,Brahmana,"The sand in front of Huile Peak is like snow, and the moon is like frost in the surrendered city. I don't know where to blow the reed pipe, and recruit people all night to look at their hometown."
边塞,李益,夜宴观石将军舞,唐,微月东南上戍楼，琵琶起舞锦缠头。更闻横笛关山远，白草胡沙西塞秋。,Frontier fortress,Li Yi,Watching the General Stone Dance at the Banquet,"In the southeast of the slight moon, I go up to the garrison building, and the pipa dances and dances with brocade wrapping my head. I also heard that the flute is far away from the mountains, and the white grass and Husha Xi Saiqiu."
边塞,李益,奉和武相公郊居寓目,唐,黄扉晚下禁垣钟，归坐南闱山万重。独有月中高兴尽，雪峰明处见寒松。,Frontier fortress,Li Yi,Fenghe Wuxiang's residence in the suburbs,"In the evening, Huang Fei lowered the bell of the forbidden wall, and returned to sit in Nanwei Mountain. Only in the middle of the month can I be happy, and I can see the cold pines in the bright place of Xuefeng."
边塞,李益,奉和武相公春晓闻莺,唐,蜀道山川心易惊，缘窗残梦晓闻莺。分明似写文君恨，万怨千愁弦上声。,Frontier fortress,Li Yi,Fenghe Wu Xianggong Chunxiao Wenying,"The mountains and rivers of the Shu road are easy to be shocked, and the dream of the window is broken and the oriole is heard. It clearly seems to write about the hatred of the emperor, and the voice of thousands of complaints and sorrows."
边塞,李益,拂云堆,唐,汉将新从虏地来，旌旗半上拂云堆。单于每近沙场猎，南望阴山哭始回。,Frontier fortress,Li Yi,Fuyundui,"Han Jiangxin came from the captives, and the banners were halfway up in the clouds. Every time Shan Yu approached the sandfield to hunt, he looked south at Yinshan Mountain and cried before returning."
边塞,李益,诣红楼院寻广宣不遇留题,唐,柿叶翻红霜景秋，碧天如水倚红楼。隔窗爱竹无人问，遣向邻房觅户钩。,Frontier fortress,Li Yi,Seeking Guangxuan in the Red Mansion Courtyard but not leaving questions,"The persimmon leaves are turning red and the autumn scenery is frosty, and the blue sky is like water leaning against the red building. There is no one who loves bamboo by the window, so I send it to the next room to find a household hook."
边塞,李益,金吾子,唐,绣帐博山炉，银鞍冯子都。黄昏莫攀折，惊起欲栖乌。,Frontier fortress,Li Yi,Jin Wuzi,"Embroidered tent Boshan furnace, silver saddle Feng Zidu. Don't climb at dusk, startled the crows that want to live."
边塞,李益,临滹沱见蕃使列名,唐,漠南春色到滹沱，碧柳青青塞马多。万里关山今不闭，汉家频许郅支和。,Frontier fortress,Li Yi,Lin Hutuo sees the envoys of the Tibetans to list their names,"The spring in Monan arrives in Hutuo, and the willows are green and green in Semado. Wanliguanshan is not closed today, and the Han family frequently promises Zhizhi peace."
